customer_id,customer_code,first_name,last_name,gender,email,phone,city,state,country,postal_code,birth_date,signup_at,segment,is_active,opted_in_marketing
8402,CUST-08402,Vihaan,Mehta,Male,vihaan.mehta.cust-08402@example.com,+91-6142785561,Chennai,TN,India,488670,1969-05-22,2023-01-10 01:59:40,Gold,True,True
8403,CUST-08403,Anika,Jain,Other,anika.jain.cust-08403@example.com,+91-6017972739,Bhopal,MP,India,839538,2007-10-19,2024-09-05 12:12:03,Platinum,False,True
8404,CUST-08404,Krishna,Agarwal,Male,krishna.agarwal.cust-08404@example.com,+91-8470472148,Nagpur,MH,India,397238,2007-09-06,2023-07-01 06:04:51,Standard,True,False
8405,CUST-08405,Aanya,Nair,Male,aanya.nair.cust-08405@example.com,+91-6327448442,Howrah,WB,India,920405,1966-01-21,2023-01-21 16:01:53,Premium,True,False
8406,CUST-08406,Kiara,Patel,Female,kiara.patel.cust-08406@example.com,+91-7021105492,Ahmedabad,GJ,India,577444,1998-01-17,2023-09-24 18:45:28,Standard,True,True
8407,CUST-08407,Avni,Agarwal,Female,avni.agarwal.cust-08407@example.com,+91-9501679881,Kanpur,UP,India,500977,1986-08-24,2025-01-11 04:19:05,Standard,True,True
8408,CUST-08408,Aditya,Ghosh,Female,aditya.ghosh.cust-08408@example.com,+91-9294668959,Nagpur,MH,India,278059,2007-01-08,2024-12-15 20:07:14,Standard,True,True
8409,CUST-08409,Sara,Agarwal,Male,sara.agarwal.cust-08409@example.com,+91-9737266168,Bengaluru,KA,India,211296,1984-04-25,2024-09-21 06:54:33,Standard,True,True
8410,CUST-08410,Rudra,Das,Other,rudra.das.cust-08410@example.com,+91-9389254309,Kolkata,WB,India,232928,1971-01-26,2025-07-23 23:59:24,Gold,True,False
8411,CUST-08411,Aarav,Ghosh,Female,aarav.ghosh.cust-08411@example.com,+91-9130302959,Chennai,TN,India,652588,1980-04-10,2025-01-26 02:19:47,Standard,True,False
8412,CUST-08412,Avni,Mehta,Male,avni.mehta.cust-08412@example.com,+91-6273666851,Surat,GJ,India,113869,1972-04-27,2024-04-15 09:12:05,Standard,False,True
8413,CUST-08413,Reyansh,Mishra,Male,reyansh.mishra.cust-08413@example.com,+91-6479371372,Ahmedabad,GJ,India,309317,1978-11-24,2025-08-18 19:19:40,Standard,True,True
8414,CUST-08414,Sara,Mishra,Female,sara.mishra.cust-08414@example.com,+91-6875427540,Bengaluru,KA,India,364853,1983-06-10,2025-08-16 01:54:49,Standard,True,True
8415,CUST-08415,Aaradhya,Verma,Other,aaradhya.verma.cust-08415@example.com,+91-6840043710,Kolkata,WB,India,689840,1980-11-30,2024-07-14 08:56:37,Standard,True,True
8416,CUST-08416,Sara,Ghosh,Male,sara.ghosh.cust-08416@example.com,+91-9319901506,Chennai,TN,India,974589,1981-02-23,2024-09-05 14:33:51,Platinum,True,True
8417,CUST-08417,Ira,Kapoor,Other,ira.kapoor.cust-08417@example.com,+91-8540921788,Bengaluru,KA,India,653969,1973-05-28,2024-04-15 03:51:29,Standard,True,True
8418,CUST-08418,Muhammad,Malhotra,Male,muhammad.malhotra.cust-08418@example.com,+91-7934282897,Jaipur,RJ,India,204964,1994-09-13,2023-05-17 03:16:28,Standard,True,True
8419,CUST-08419,Manan,Malhotra,Other,manan.malhotra.cust-08419@example.com,+91-8964131638,Lucknow,UP,India,802665,1975-05-21,2023-07-14 07:40:27,Standard,True,False
8420,CUST-08420,Shivansh,Kapoor,Other,shivansh.kapoor.cust-08420@example.com,+91-8694826259,Jaipur,RJ,India,350648,2007-09-04,2023-07-29 21:24:47,Premium,True,True
8421,CUST-08421,Ananya,Gupta,Male,ananya.gupta.cust-08421@example.com,+91-7487940088,Delhi,DL,India,279982,2000-12-11,2023-01-22 13:19:54,Gold,True,True
8422,CUST-08422,Ira,Gupta,Other,ira.gupta.cust-08422@example.com,+91-9874388125,Howrah,WB,India,773119,2000-08-19,2023-10-24 09:37:02,Standard,False,False
8423,CUST-08423,Dev,Mishra,Other,dev.mishra.cust-08423@example.com,+91-6784188457,Bengaluru,KA,India,574600,1971-06-30,2023-06-23 20:24:01,Standard,True,True
8424,CUST-08424,Prisha,Reddy,Male,prisha.reddy.cust-08424@example.com,+91-6096406480,Lucknow,UP,India,463415,1990-01-16,2023-01-25 16:14:41,Gold,True,True
8425,CUST-08425,Nisha,Malhotra,Female,nisha.malhotra.cust-08425@example.com,+91-9424645220,Gurugram,HR,India,868744,1967-05-11,2023-10-20 09:23:28,Standard,True,True
8426,CUST-08426,Diya,Jain,Male,diya.jain.cust-08426@example.com,+91-6547044371,Mysuru,KA,India,394014,1985-06-08,2023-02-11 15:44:48,Standard,True,True
8427,CUST-08427,Aditya,Pillai,Other,aditya.pillai.cust-08427@example.com,+91-9134002615,Ahmedabad,GJ,India,303533,1965-11-03,2023-11-22 00:38:25,Platinum,True,True
8428,CUST-08428,Nisha,Nair,Male,nisha.nair.cust-08428@example.com,+91-8689014706,Mysuru,KA,India,555776,2003-07-26,2025-01-17 09:20:56,Standard,False,True
8429,CUST-08429,Ayaan,Mishra,Female,ayaan.mishra.cust-08429@example.com,+91-9188330824,Hyderabad,TS,India,151266,2005-01-23,2023-08-14 11:44:25,Standard,True,True
8430,CUST-08430,Shivansh,Ghosh,Male,shivansh.ghosh.cust-08430@example.com,+91-7733852559,Noida,UP,India,494722,1997-08-22,2024-01-11 14:13:11,Gold,True,False
8431,CUST-08431,Aaradhya,Reddy,Male,aaradhya.reddy.cust-08431@example.com,+91-6029753971,Lucknow,UP,India,224757,1980-05-25,2024-11-07 23:22:18,Gold,True,True
8432,CUST-08432,Shrishti,Khan,Male,shrishti.khan.cust-08432@example.com,+91-8186199527,Nagpur,MH,India,437343,1960-05-20,2025-04-16 15:48:44,Standard,True,False
8433,CUST-08433,Sara,Mishra,Male,sara.mishra.cust-08433@example.com,+91-8898810780,Howrah,WB,India,410685,1997-02-17,2023-10-24 13:48:24,Standard,True,True
8434,CUST-08434,Aditya,Mehta,Female,aditya.mehta.cust-08434@example.com,+91-9785299448,Kanpur,UP,India,339911,1961-11-16,2023-05-14 17:48:00,Standard,False,True
8435,CUST-08435,Prisha,Ghosh,Other,prisha.ghosh.cust-08435@example.com,+91-7844703371,Chennai,TN,India,383366,1992-08-30,2024-04-12 11:01:52,Standard,True,True
8436,CUST-08436,Dev,Sharma,Male,dev.sharma.cust-08436@example.com,+91-6499392263,Ahmedabad,GJ,India,153874,1973-05-28,2024-12-20 21:45:25,Standard,True,False
8437,CUST-08437,Riya,Jain,Male,riya.jain.cust-08437@example.com,+91-6658349973,Ahmedabad,GJ,India,236521,1973-04-27,2023-08-19 04:00:56,Standard,True,False
8438,CUST-08438,Vivaan,Khan,Other,vivaan.khan.cust-08438@example.com,+91-6273525116,Nagpur,MH,India,298200,2007-08-24,2025-01-06 07:35:38,Gold,True,True
8439,CUST-08439,Aarav,Ghosh,Male,aarav.ghosh.cust-08439@example.com,+91-9785385411,Delhi,DL,India,452373,1988-11-02,2024-10-17 08:47:51,Standard,False,True
8440,CUST-08440,Saanvi,Singh,Male,saanvi.singh.cust-08440@example.com,+91-6302073473,Hyderabad,TS,India,519397,1986-01-05,2023-02-03 21:23:25,Platinum,True,False
8441,CUST-08441,Riya,Malhotra,Female,riya.malhotra.cust-08441@example.com,+91-6080166504,Indore,MP,India,175668,1982-02-18,2023-06-30 21:53:58,Gold,True,False
8442,CUST-08442,Saanvi,Roy,Female,saanvi.roy.cust-08442@example.com,+91-8637903465,Pune,MH,India,200671,1988-07-14,2023-09-16 00:51:41,Standard,True,True
8443,CUST-08443,Dev,Reddy,Female,dev.reddy.cust-08443@example.com,+91-9980907300,Nagpur,MH,India,685059,2006-03-31,2023-08-25 18:42:46,Standard,True,True
8444,CUST-08444,Atharv,Kapoor,Other,atharv.kapoor.cust-08444@example.com,+91-9800581411,Indore,MP,India,580489,1963-05-12,2024-11-22 16:43:03,Standard,True,False
8445,CUST-08445,Sai,Mishra,Male,sai.mishra.cust-08445@example.com,+91-7473629588,Surat,GJ,India,761329,1979-03-17,2025-01-23 11:51:24,Gold,True,True
8446,CUST-08446,Arjun,Agarwal,Male,arjun.agarwal.cust-08446@example.com,+91-7742787785,Hyderabad,TS,India,733267,1987-07-24,2025-01-02 10:23:29,Standard,False,False
8447,CUST-08447,Vivaan,Mehta,Other,vivaan.mehta.cust-08447@example.com,+91-7530387658,Bhopal,MP,India,271286,1993-08-03,2023-01-31 11:46:35,Standard,True,True
8448,CUST-08448,Vihaan,Reddy,Other,vihaan.reddy.cust-08448@example.com,+91-7268534972,Nagpur,MH,India,984117,1990-02-12,2024-11-29 07:10:53,Gold,False,True
8449,CUST-08449,Aarav,Chopra,Male,aarav.chopra.cust-08449@example.com,+91-6430175276,Pune,MH,India,818232,2000-07-16,2025-06-28 02:49:00,Standard,True,True
8450,CUST-08450,Ira,Gupta,Female,ira.gupta.cust-08450@example.com,+91-9077433748,Coimbatore,TN,India,412161,2003-02-12,2024-01-12 21:53:20,Platinum,True,True
8451,CUST-08451,Prisha,Malhotra,Male,prisha.malhotra.cust-08451@example.com,+91-7545236896,Bhopal,MP,India,627114,2001-03-03,2023-11-09 18:26:25,Platinum,True,True
8452,CUST-08452,Arjun,Sharma,Male,arjun.sharma.cust-08452@example.com,+91-7404906092,Pune,MH,India,488360,1969-06-18,2024-04-03 00:06:41,Gold,True,True
8453,CUST-08453,Aarav,Malhotra,Male,aarav.malhotra.cust-08453@example.com,+91-8004606908,Chennai,TN,India,471555,1979-04-20,2025-06-03 13:54:22,Standard,False,True
8454,CUST-08454,Prisha,Agarwal,Male,prisha.agarwal.cust-08454@example.com,+91-9356020509,Indore,MP,India,456378,1963-06-09,2024-08-31 12:52:46,Premium,True,False
8455,CUST-08455,Prisha,Verma,Male,prisha.verma.cust-08455@example.com,+91-7798212429,Indore,MP,India,955517,1960-02-03,2023-03-21 02:30:59,Standard,True,True
8456,CUST-08456,Myra,Iyer,Male,myra.iyer.cust-08456@example.com,+91-8072820628,Lucknow,UP,India,652113,2002-04-08,2024-06-02 14:49:56,Premium,True,True
8457,CUST-08457,Ayaan,Nair,Female,ayaan.nair.cust-08457@example.com,+91-9255602775,Hyderabad,TS,India,100890,1998-12-27,2023-01-13 05:34:28,Platinum,True,True
8458,CUST-08458,Ira,Mehta,Female,ira.mehta.cust-08458@example.com,+91-6581766695,Lucknow,UP,India,520534,2005-11-22,2023-06-09 11:34:24,Standard,True,True
8459,CUST-08459,Aanya,Chopra,Female,aanya.chopra.cust-08459@example.com,+91-8733883625,Indore,MP,India,990017,1964-03-22,2024-11-01 18:13:17,Gold,True,False
8460,CUST-08460,Shrishti,Singh,Male,shrishti.singh.cust-08460@example.com,+91-6483031951,Jaipur,RJ,India,362786,1968-06-04,2024-10-07 17:53:37,Standard,True,True
8461,CUST-08461,Rohan,Khan,Male,rohan.khan.cust-08461@example.com,+91-9748878593,Ahmedabad,GJ,India,473409,1987-09-20,2025-02-09 01:09:18,Platinum,True,True
8462,CUST-08462,Rohan,Gupta,Female,rohan.gupta.cust-08462@example.com,+91-7689164046,Howrah,WB,India,616948,1998-01-15,2025-06-17 22:03:20,Gold,True,True
8463,CUST-08463,Aadhya,Agarwal,Other,aadhya.agarwal.cust-08463@example.com,+91-9195811295,Nagpur,MH,India,374074,1963-02-13,2025-07-14 14:30:30,Gold,True,True
8464,CUST-08464,Anvi,Khan,Other,anvi.khan.cust-08464@example.com,+91-6477798286,Delhi,DL,India,199508,1998-11-09,2025-05-11 01:58:13,Standard,True,True
8465,CUST-08465,Vihaan,Chopra,Other,vihaan.chopra.cust-08465@example.com,+91-6169676268,Coimbatore,TN,India,815349,1976-08-10,2024-03-27 16:51:37,Standard,True,False
8466,CUST-08466,Ira,Ghosh,Male,ira.ghosh.cust-08466@example.com,+91-6271970700,Surat,GJ,India,853361,1979-02-14,2023-02-27 12:06:06,Standard,True,False
8467,CUST-08467,Sara,Mehta,Male,sara.mehta.cust-08467@example.com,+91-8423216683,Howrah,WB,India,759937,1963-03-22,2025-01-27 07:11:14,Standard,True,True
8468,CUST-08468,Aarav,Ghosh,Other,aarav.ghosh.cust-08468@example.com,+91-8071816374,Secunderabad,TS,India,282278,1976-06-24,2024-09-12 21:09:51,Standard,True,True
8469,CUST-08469,Krishna,Iyer,Female,krishna.iyer.cust-08469@example.com,+91-6139774908,Lucknow,UP,India,626223,1999-07-13,2025-01-25 03:09:26,Platinum,True,False
8470,CUST-08470,Isha,Kapoor,Male,isha.kapoor.cust-08470@example.com,+91-7488959345,Surat,GJ,India,716915,1964-05-01,2025-03-08 11:17:18,Platinum,True,False
8471,CUST-08471,Ira,Das,Male,ira.das.cust-08471@example.com,+91-9575742723,Kanpur,UP,India,778975,1997-08-10,2025-07-07 03:32:28,Standard,True,True
8472,CUST-08472,Kiara,Roy,Male,kiara.roy.cust-08472@example.com,+91-7114497491,Indore,MP,India,699050,1972-02-16,2025-08-07 22:11:48,Standard,False,True
8473,CUST-08473,Riya,Chopra,Other,riya.chopra.cust-08473@example.com,+91-7143796568,Mysuru,KA,India,862163,1993-03-13,2025-01-27 22:17:10,Standard,True,False
8474,CUST-08474,Om,Jain,Female,om.jain.cust-08474@example.com,+91-6510639160,Howrah,WB,India,352187,1978-11-20,2023-12-27 06:04:27,Standard,True,True
8475,CUST-08475,Atharv,Nair,Other,atharv.nair.cust-08475@example.com,+91-9878282688,Jaipur,RJ,India,101342,2007-11-10,2023-04-05 07:14:04,Platinum,True,True
8476,CUST-08476,Aarav,Agarwal,Female,aarav.agarwal.cust-08476@example.com,+91-9346845906,Mumbai,MH,India,796340,1967-06-23,2025-03-31 16:46:48,Standard,True,True
8477,CUST-08477,Sara,Malhotra,Female,sara.malhotra.cust-08477@example.com,+91-9676467754,Noida,UP,India,775429,2007-10-10,2023-01-30 13:06:15,Standard,True,True
8478,CUST-08478,Sai,Malhotra,Female,sai.malhotra.cust-08478@example.com,+91-9445076708,Howrah,WB,India,772201,1980-09-02,2024-10-17 13:28:11,Platinum,True,True
8479,CUST-08479,Navya,Pillai,Male,navya.pillai.cust-08479@example.com,+91-9609140409,Jaipur,RJ,India,492665,1976-06-27,2025-06-14 09:52:28,Standard,True,True
8480,CUST-08480,Yash,Verma,Male,yash.verma.cust-08480@example.com,+91-6773438155,Bengaluru,KA,India,636236,1964-08-28,2024-05-05 15:44:49,Platinum,True,False
8481,CUST-08481,Aanya,Patel,Other,aanya.patel.cust-08481@example.com,+91-6736084120,Howrah,WB,India,989837,1971-12-16,2025-05-09 10:52:01,Premium,True,False
8482,CUST-08482,Arjun,Jain,Other,arjun.jain.cust-08482@example.com,+91-6914395460,Surat,GJ,India,994080,1995-07-04,2023-04-09 15:50:44,Gold,True,True
8483,CUST-08483,Avni,Khan,Female,avni.khan.cust-08483@example.com,+91-6816497628,Bhopal,MP,India,880451,2003-10-11,2024-02-21 02:07:46,Platinum,True,True
8484,CUST-08484,Isha,Singh,Other,isha.singh.cust-08484@example.com,+91-9529258276,Gurugram,HR,India,821187,1995-01-11,2024-10-10 00:00:41,Gold,True,True
8485,CUST-08485,Vivaan,Mehta,Female,vivaan.mehta.cust-08485@example.com,+91-6185490297,Noida,UP,India,318137,1979-03-21,2025-01-05 07:19:07,Premium,True,True
8486,CUST-08486,Krishna,Iyer,Female,krishna.iyer.cust-08486@example.com,+91-8717082887,Chennai,TN,India,106191,1974-09-29,2023-07-01 15:52:00,Standard,True,True
8487,CUST-08487,Muhammad,Verma,Female,muhammad.verma.cust-08487@example.com,+91-7412462910,Kolkata,WB,India,943473,2004-07-13,2025-02-07 15:03:48,Standard,True,False
8488,CUST-08488,Saanvi,Ghosh,Female,saanvi.ghosh.cust-08488@example.com,+91-8299326997,Mysuru,KA,India,149517,2005-01-05,2025-08-25 07:48:54,Premium,True,True
8489,CUST-08489,Anika,Malhotra,Male,anika.malhotra.cust-08489@example.com,+91-9350908207,Gurugram,HR,India,257024,2004-07-13,2024-06-22 16:18:11,Standard,True,True
8490,CUST-08490,Pari,Iyer,Female,pari.iyer.cust-08490@example.com,+91-7000075491,Bhopal,MP,India,714403,1992-03-14,2024-11-27 10:46:55,Platinum,False,True
8491,CUST-08491,Arjun,Reddy,Other,arjun.reddy.cust-08491@example.com,+91-6408098778,Mumbai,MH,India,804693,2001-08-28,2024-11-08 15:50:00,Premium,True,True
8492,CUST-08492,Rudra,Reddy,Other,rudra.reddy.cust-08492@example.com,+91-7134900809,Chennai,TN,India,216389,1996-10-26,2023-02-02 07:44:18,Standard,True,False
8493,CUST-08493,Diya,Pillai,Other,diya.pillai.cust-08493@example.com,+91-6106633180,Jaipur,RJ,India,647171,1979-12-15,2023-09-08 14:56:47,Standard,True,True
8494,CUST-08494,Aarav,Agarwal,Male,aarav.agarwal.cust-08494@example.com,+91-9723306554,Mysuru,KA,India,203987,1993-07-24,2024-03-23 09:49:12,Gold,False,False
8495,CUST-08495,Nisha,Agarwal,Female,nisha.agarwal.cust-08495@example.com,+91-6090431559,Jaipur,RJ,India,115295,1971-03-04,2023-10-26 13:47:01,Standard,True,False
8496,CUST-08496,Ananya,Singh,Male,ananya.singh.cust-08496@example.com,+91-9320812125,Jaipur,RJ,India,929543,1976-09-06,2024-12-29 22:33:05,Platinum,True,False
8497,CUST-08497,Om,Agarwal,Other,om.agarwal.cust-08497@example.com,+91-8988245709,Ahmedabad,GJ,India,560967,1993-09-28,2024-06-18 03:33:35,Platinum,True,False
8498,CUST-08498,Om,Reddy,Male,om.reddy.cust-08498@example.com,+91-9272499630,Indore,MP,India,432257,1970-06-03,2024-11-11 13:57:01,Standard,True,True
8499,CUST-08499,Riya,Mehta,Male,riya.mehta.cust-08499@example.com,+91-8076252951,Ahmedabad,GJ,India,267518,1993-03-13,2023-12-27 13:25:52,Platinum,False,True
8500,CUST-08500,Kunal,Ghosh,Female,kunal.ghosh.cust-08500@example.com,+91-9364126276,Coimbatore,TN,India,663850,1964-08-30,2025-02-27 14:02:23,Gold,True,True
8501,CUST-08501,Avni,Roy,Other,avni.roy.cust-08501@example.com,+91-6937510181,Lucknow,UP,India,741340,1987-01-23,2023-12-08 07:05:49,Standard,True,True
8502,CUST-08502,Diya,Singh,Female,diya.singh.cust-08502@example.com,+91-7632749821,Mysuru,KA,India,891419,2003-06-27,2025-07-01 21:30:16,Gold,True,True
8503,CUST-08503,Sara,Kapoor,Other,sara.kapoor.cust-08503@example.com,+91-6441268757,Surat,GJ,India,932741,1971-10-30,2024-06-10 20:32:24,Gold,True,True
8504,CUST-08504,Aarav,Mishra,Female,aarav.mishra.cust-08504@example.com,+91-8050834736,Coimbatore,TN,India,857887,1960-05-22,2025-07-24 07:55:11,Standard,True,True
8505,CUST-08505,Myra,Singh,Female,myra.singh.cust-08505@example.com,+91-9303695067,Secunderabad,TS,India,350358,1970-07-29,2024-12-28 17:43:34,Standard,True,True
8506,CUST-08506,Riya,Mehta,Female,riya.mehta.cust-08506@example.com,+91-6940242939,Jaipur,RJ,India,273094,1979-04-16,2023-07-23 17:56:44,Standard,True,True
8507,CUST-08507,Ananya,Das,Other,ananya.das.cust-08507@example.com,+91-9391288309,Hyderabad,TS,India,797552,2001-01-23,2024-03-31 18:31:21,Standard,True,False
8508,CUST-08508,Arjun,Sharma,Other,arjun.sharma.cust-08508@example.com,+91-6958355005,Mysuru,KA,India,967202,1961-07-24,2024-08-29 10:05:39,Standard,True,False
8509,CUST-08509,Navya,Mehta,Other,navya.mehta.cust-08509@example.com,+91-6543677759,Kolkata,WB,India,628859,2004-01-28,2024-10-09 13:42:26,Premium,False,True
8510,CUST-08510,Anika,Mehta,Other,anika.mehta.cust-08510@example.com,+91-6718545228,Kanpur,UP,India,564640,2004-11-18,2024-07-13 15:18:03,Platinum,True,True
8511,CUST-08511,Avni,Das,Female,avni.das.cust-08511@example.com,+91-6634998345,Pune,MH,India,990458,1970-04-29,2025-01-03 17:32:47,Gold,True,True
8512,CUST-08512,Om,Agarwal,Other,om.agarwal.cust-08512@example.com,+91-8549072389,Kanpur,UP,India,191982,1963-10-28,2023-09-09 16:45:28,Gold,True,True
8513,CUST-08513,Dev,Iyer,Female,dev.iyer.cust-08513@example.com,+91-8074214811,Nagpur,MH,India,208677,1977-06-07,2025-08-23 23:57:51,Standard,True,False
8514,CUST-08514,Kunal,Gupta,Other,kunal.gupta.cust-08514@example.com,+91-6619996312,Coimbatore,TN,India,578269,1967-07-12,2023-11-18 21:17:46,Standard,True,True
8515,CUST-08515,Ayaan,Nair,Other,ayaan.nair.cust-08515@example.com,+91-9699667510,Surat,GJ,India,685702,1997-01-26,2024-03-14 18:46:05,Standard,True,False
8516,CUST-08516,Atharv,Agarwal,Female,atharv.agarwal.cust-08516@example.com,+91-7808029038,Jaipur,RJ,India,827763,1999-04-14,2023-05-14 21:28:00,Gold,True,True
8517,CUST-08517,Dev,Das,Female,dev.das.cust-08517@example.com,+91-7641870136,Lucknow,UP,India,240825,1992-01-13,2025-01-20 03:26:07,Standard,True,False
8518,CUST-08518,Yash,Agarwal,Female,yash.agarwal.cust-08518@example.com,+91-7632691037,Howrah,WB,India,138435,2007-11-11,2023-07-20 13:04:06,Standard,False,True
8519,CUST-08519,Anvi,Gupta,Female,anvi.gupta.cust-08519@example.com,+91-7581101260,Hyderabad,TS,India,115175,1989-01-23,2023-09-27 04:45:38,Standard,True,True
8520,CUST-08520,Anvi,Jain,Male,anvi.jain.cust-08520@example.com,+91-7964627257,Delhi,DL,India,408028,2000-05-12,2023-11-06 21:18:39,Gold,True,True
8521,CUST-08521,Anvi,Gupta,Male,anvi.gupta.cust-08521@example.com,+91-9985228957,Surat,GJ,India,835516,1965-09-09,2023-08-31 19:48:42,Standard,False,True
8522,CUST-08522,Arjun,Malhotra,Other,arjun.malhotra.cust-08522@example.com,+91-6017622226,Mysuru,KA,India,763411,1998-04-04,2025-07-29 23:57:35,Standard,False,True
8523,CUST-08523,Aadhya,Malhotra,Other,aadhya.malhotra.cust-08523@example.com,+91-8418028480,Mumbai,MH,India,567335,2002-01-25,2025-02-03 14:00:51,Standard,True,False
8524,CUST-08524,Kunal,Nair,Male,kunal.nair.cust-08524@example.com,+91-8390101823,Pune,MH,India,353706,1994-07-25,2023-06-06 17:57:48,Standard,False,True
8525,CUST-08525,Ira,Agarwal,Male,ira.agarwal.cust-08525@example.com,+91-9067136171,Chennai,TN,India,587870,1975-12-19,2024-10-08 05:01:15,Standard,True,True
8526,CUST-08526,Nisha,Pillai,Other,nisha.pillai.cust-08526@example.com,+91-9272880280,Secunderabad,TS,India,567503,1981-07-06,2025-02-05 23:24:18,Gold,True,False
8527,CUST-08527,Isha,Mehta,Male,isha.mehta.cust-08527@example.com,+91-8245539470,Coimbatore,TN,India,581644,1973-12-04,2024-04-16 16:57:47,Standard,True,False
8528,CUST-08528,Avni,Singh,Female,avni.singh.cust-08528@example.com,+91-7354526839,Mysuru,KA,India,630665,1975-09-15,2023-12-31 14:57:18,Standard,True,True
8529,CUST-08529,Nisha,Chopra,Male,nisha.chopra.cust-08529@example.com,+91-6665405778,Mysuru,KA,India,230323,2003-12-25,2023-11-22 08:13:33,Standard,True,True
8530,CUST-08530,Dev,Nair,Male,dev.nair.cust-08530@example.com,+91-7049679823,Gurugram,HR,India,743058,1993-05-29,2025-05-15 00:08:46,Gold,False,True
8531,CUST-08531,Saanvi,Reddy,Female,saanvi.reddy.cust-08531@example.com,+91-6530338388,Lucknow,UP,India,648269,1994-11-29,2023-03-15 02:07:34,Platinum,True,True
8532,CUST-08532,Sara,Kapoor,Other,sara.kapoor.cust-08532@example.com,+91-9379385040,Secunderabad,TS,India,453492,1981-05-15,2023-01-29 03:57:27,Platinum,True,True
8533,CUST-08533,Atharv,Nair,Other,atharv.nair.cust-08533@example.com,+91-9158164986,Chennai,TN,India,961007,1970-07-30,2024-07-11 08:32:22,Standard,True,True
8534,CUST-08534,Yash,Reddy,Male,yash.reddy.cust-08534@example.com,+91-7700194473,Mysuru,KA,India,998187,1995-10-29,2024-02-10 03:37:38,Standard,True,True
8535,CUST-08535,Saanvi,Roy,Male,saanvi.roy.cust-08535@example.com,+91-8637297286,Delhi,DL,India,852787,1982-11-05,2024-07-08 15:33:37,Gold,True,True
8536,CUST-08536,Arjun,Kapoor,Male,arjun.kapoor.cust-08536@example.com,+91-9049638171,Indore,MP,India,460257,1974-10-01,2023-09-04 09:14:25,Gold,True,False
8537,CUST-08537,Kunal,Malhotra,Other,kunal.malhotra.cust-08537@example.com,+91-9208037574,Noida,UP,India,404809,1975-07-19,2023-09-29 09:50:22,Standard,True,True
8538,CUST-08538,Krishna,Mehta,Female,krishna.mehta.cust-08538@example.com,+91-8668888193,Coimbatore,TN,India,766564,1966-01-12,2025-02-21 03:03:14,Premium,False,False
8539,CUST-08539,Krishna,Sharma,Other,krishna.sharma.cust-08539@example.com,+91-8804157484,Ahmedabad,GJ,India,508641,1997-02-20,2023-02-19 15:55:41,Standard,False,True
8540,CUST-08540,Sara,Sharma,Female,sara.sharma.cust-08540@example.com,+91-9808333504,Chennai,TN,India,592943,1968-10-05,2023-04-09 21:37:30,Platinum,True,True
8541,CUST-08541,Om,Patel,Other,om.patel.cust-08541@example.com,+91-6958845772,Hyderabad,TS,India,620598,1985-10-23,2024-06-08 15:39:51,Standard,True,True
8542,CUST-08542,Yash,Gupta,Female,yash.gupta.cust-08542@example.com,+91-8114882689,Howrah,WB,India,964260,2006-11-24,2024-10-30 22:41:40,Platinum,True,True
8543,CUST-08543,Arjun,Nair,Female,arjun.nair.cust-08543@example.com,+91-6695273472,Howrah,WB,India,406450,1994-01-09,2023-06-27 01:04:59,Platinum,True,True
8544,CUST-08544,Aaradhya,Mishra,Female,aaradhya.mishra.cust-08544@example.com,+91-8947587912,Mumbai,MH,India,233720,1972-10-21,2025-08-17 08:24:52,Standard,True,True
8545,CUST-08545,Diya,Jain,Other,diya.jain.cust-08545@example.com,+91-9520967491,Secunderabad,TS,India,627961,1966-08-18,2023-12-19 03:37:31,Premium,True,True
8546,CUST-08546,Pari,Kapoor,Female,pari.kapoor.cust-08546@example.com,+91-6841483023,Ahmedabad,GJ,India,131090,1961-08-30,2023-07-07 11:34:33,Gold,True,True
8547,CUST-08547,Aadhya,Roy,Male,aadhya.roy.cust-08547@example.com,+91-8806191971,Bengaluru,KA,India,988315,1990-03-17,2025-05-23 00:11:13,Gold,True,True
8548,CUST-08548,Om,Roy,Other,om.roy.cust-08548@example.com,+91-8080372845,Nagpur,MH,India,450809,1978-03-27,2023-12-15 02:53:27,Premium,True,True
8549,CUST-08549,Dev,Singh,Other,dev.singh.cust-08549@example.com,+91-9046203226,Kolkata,WB,India,327892,1997-10-12,2025-01-25 13:00:45,Standard,True,True
8550,CUST-08550,Aditya,Malhotra,Other,aditya.malhotra.cust-08550@example.com,+91-6377878507,Lucknow,UP,India,624087,2000-08-21,2024-02-05 12:18:21,Standard,True,False
8551,CUST-08551,Muhammad,Agarwal,Other,muhammad.agarwal.cust-08551@example.com,+91-6892850038,Gurugram,HR,India,182558,1975-07-12,2024-06-12 16:12:22,Standard,True,True
8552,CUST-08552,Muhammad,Verma,Other,muhammad.verma.cust-08552@example.com,+91-9440166388,Hyderabad,TS,India,930209,2002-10-22,2024-07-05 20:20:36,Gold,True,False
8553,CUST-08553,Shivansh,Roy,Female,shivansh.roy.cust-08553@example.com,+91-9334484195,Indore,MP,India,466476,1988-11-26,2023-03-14 12:13:14,Standard,True,True
8554,CUST-08554,Nisha,Gupta,Male,nisha.gupta.cust-08554@example.com,+91-7403189544,Surat,GJ,India,716883,1965-12-12,2025-05-15 07:17:54,Standard,True,True
